payment_id,customer_id,staff_id,rental_id,amount,payment_date.1,payment_timestamp,last_update,payment_month,amount_category,payment_year
14196,527,1,11013,5.99,02-08-2005,05:10:54,15-02-2006 22:21,Aug-2005,High,2005
14197,527,1,11150,2.99,02-08-2005,09:51:46,15-02-2006 22:21,Aug-2005,Low,2005
14198,527,1,11624,0.99,17-08-2005,04:17:42,15-02-2006 22:21,Aug-2005,Low,2005
14199,527,1,12136,7.99,17-08-2005,23:51:30,15-02-2006 22:21,Aug-2005,High,2005
14200,527,1,12513,6.99,18-08-2005,13:31:45,15-02-2006 22:21,Aug-2005,High,2005
14201,527,1,14352,6.99,21-08-2005,09:06:29,15-02-2006 22:21,Aug-2005,High,2005
14202,527,1,15144,2.99,22-08-2005,13:49:18,15-02-2006 22:21,Aug-2005,Low,2005
14203,527,1,15552,3.99,23-08-2005,04:33:23,15-02-2006 22:21,Aug-2005,Low,2005
14204,527,1,14267,2.99,14-02-2006,15:16:03,15-02-2006 22:21,Feb-2006,Low,2006
14205,528,1,204,0.99,26-05-2005,07:30:37,15-02-2006 22:21,May-2005,Low,2005
14206,528,2,472,0.99,27-05-2005,21:36:15,15-02-2006 22:21,May-2005,Low,2005
14207,528,1,533,5.99,28-05-2005,06:14:46,15-02-2006 22:21,May-2005,High,2005
14208,528,2,695,3.99,29-05-2005,01:50:53,15-02-2006 22:21,May-2005,Low,2005
14209,528,2,793,5.99,29-05-2005,16:44:08,15-02-2006 22:21,May-2005,High,2005
14210,528,2,1875,2.99,17-06-2005,02:45:10,15-02-2006 22:21,Jun-2005,Low,2005
14211,528,1,2019,4.99,17-06-2005,12:38:44,15-02-2006 22:21,Jun-2005,Low,2005
14212,528,2,3654,4.99,06-07-2005,07:45:31,15-02-2006 22:21,Jul-2005,Low,2005
14213,528,1,3664,0.99,06-07-2005,08:15:57,15-02-2006 22:21,Jul-2005,Low,2005
14214,528,2,4050,9.99,07-07-2005,03:35:33,15-02-2006 22:21,Jul-2005,High,2005
14215,528,1,4593,5.99,08-07-2005,06:38:12,15-02-2006 22:21,Jul-2005,High,2005
14216,528,2,5215,3.99,09-07-2005,11:47:58,15-02-2006 22:21,Jul-2005,Low,2005
14217,528,2,6561,0.99,12-07-2005,05:24:02,15-02-2006 22:21,Jul-2005,Low,2005
14218,528,1,7569,7.99,27-07-2005,22:38:53,15-02-2006 22:21,Jul-2005,High,2005
14219,528,2,8112,4.99,28-07-2005,19:11:07,15-02-2006 22:21,Jul-2005,Low,2005
14220,528,1,8727,3.99,29-07-2005,18:09:57,15-02-2006 22:21,Jul-2005,Low,2005
14221,528,2,9488,8.99,30-07-2005,23:42:42,15-02-2006 22:21,Jul-2005,High,2005
14222,528,1,10084,3.99,31-07-2005,20:11:29,15-02-2006 22:21,Jul-2005,Low,2005
14223,528,1,10673,0.99,01-08-2005,17:11:51,15-02-2006 22:21,Aug-2005,Low,2005
14224,528,1,10880,2.99,02-08-2005,00:34:12,15-02-2006 22:21,Aug-2005,Low,2005
14225,528,1,12818,3.99,19-08-2005,01:04:59,15-02-2006 22:21,Aug-2005,Low,2005
14226,528,2,13518,2.99,20-08-2005,02:36:17,15-02-2006 22:21,Aug-2005,Low,2005
14227,528,1,13600,7.99,20-08-2005,06:00:25,15-02-2006 22:21,Aug-2005,High,2005
14228,528,2,14148,2.99,21-08-2005,02:17:49,15-02-2006 22:21,Aug-2005,Low,2005
14229,528,2,15880,6.99,23-08-2005,16:43:54,15-02-2006 22:21,Aug-2005,High,2005
14230,529,1,453,2.99,27-05-2005,19:31:16,15-02-2006 22:21,May-2005,Low,2005
14231,529,1,1234,1.99,15-06-2005,04:21:52,15-02-2006 22:21,Jun-2005,Low,2005
14232,529,2,1686,0.99,16-06-2005,12:08:20,15-02-2006 22:21,Jun-2005,Low,2005
14233,529,2,3354,0.99,21-06-2005,11:29:49,15-02-2006 22:21,Jun-2005,Low,2005
14234,529,2,4045,0.99,07-07-2005,03:26:14,15-02-2006 22:21,Jul-2005,Low,2005
14235,529,2,4254,0.99,07-07-2005,14:13:52,15-02-2006 22:21,Jul-2005,Low,2005
14236,529,2,4444,5.99,07-07-2005,23:07:44,15-02-2006 22:21,Jul-2005,High,2005
14237,529,1,4553,0.99,08-07-2005,04:43:41,15-02-2006 22:21,Jul-2005,Low,2005
14238,529,1,5993,4.99,11-07-2005,01:06:41,15-02-2006 22:21,Jul-2005,Low,2005
14239,529,2,6538,6.99,12-07-2005,04:50:26,15-02-2006 22:21,Jul-2005,High,2005
14240,529,2,6541,5.99,12-07-2005,04:53:41,15-02-2006 22:21,Jul-2005,High,2005
14241,529,1,6908,7.99,12-07-2005,22:08:46,15-02-2006 22:21,Jul-2005,High,2005
14242,529,1,7128,3.99,27-07-2005,06:14:36,15-02-2006 22:21,Jul-2005,Low,2005
14243,529,2,8708,2.99,29-07-2005,17:24:13,15-02-2006 22:21,Jul-2005,Low,2005
14244,529,1,8979,5.99,30-07-2005,04:20:25,15-02-2006 22:21,Jul-2005,High,2005
14245,529,2,9310,4.99,30-07-2005,16:57:09,15-02-2006 22:21,Jul-2005,Low,2005
14246,529,2,9375,0.99,30-07-2005,19:10:17,15-02-2006 22:21,Jul-2005,Low,2005
14247,529,2,10361,10.99,01-08-2005,05:53:49,15-02-2006 22:21,Aug-2005,High,2005
14248,529,1,11862,2.99,17-08-2005,13:54:53,15-02-2006 22:21,Aug-2005,Low,2005
14249,529,2,12356,2.99,18-08-2005,07:37:05,15-02-2006 22:21,Aug-2005,Low,2005
14250,529,1,12622,3.99,18-08-2005,17:34:11,15-02-2006 22:21,Aug-2005,Low,2005
14251,529,1,13011,4.99,19-08-2005,07:53:58,15-02-2006 22:21,Aug-2005,Low,2005
14252,529,2,13132,3.99,19-08-2005,12:10:57,15-02-2006 22:21,Aug-2005,Low,2005
14253,529,1,13797,2.99,20-08-2005,12:33:36,15-02-2006 22:21,Aug-2005,Low,2005
14254,529,2,13946,9.99,20-08-2005,17:44:32,15-02-2006 22:21,Aug-2005,High,2005
14255,529,2,14449,4.99,21-08-2005,12:13:18,15-02-2006 22:21,Aug-2005,Low,2005
14256,529,2,14764,0.99,21-08-2005,23:37:47,15-02-2006 22:21,Aug-2005,Low,2005
14257,529,1,14970,5.99,22-08-2005,06:49:29,15-02-2006 22:21,Aug-2005,High,2005
14258,529,2,15305,2.99,22-08-2005,19:46:05,15-02-2006 22:21,Aug-2005,Low,2005
14259,530,1,851,0.99,30-05-2005,01:35:15,15-02-2006 22:21,May-2005,Low,2005
14260,530,2,1273,1.99,15-06-2005,07:52:35,15-02-2006 22:21,Jun-2005,Low,2005
14261,530,1,1516,0.99,15-06-2005,23:11:10,15-02-2006 22:21,Jun-2005,Low,2005
14262,530,1,2158,2.99,17-06-2005,23:36:27,15-02-2006 22:21,Jun-2005,Low,2005
14263,530,2,3669,2.99,06-07-2005,08:38:29,15-02-2006 22:21,Jul-2005,Low,2005
14264,530,2,3887,4.99,06-07-2005,18:46:34,15-02-2006 22:21,Jul-2005,Low,2005
14265,530,2,5663,0.99,10-07-2005,08:01:33,15-02-2006 22:21,Jul-2005,Low,2005
14266,530,1,7031,3.99,27-07-2005,03:02:07,15-02-2006 22:21,Jul-2005,Low,2005
14267,530,2,7075,1.99,27-07-2005,04:11:40,15-02-2006 22:21,Jul-2005,Low,2005
14268,530,1,7218,4.99,27-07-2005,09:34:24,15-02-2006 22:21,Jul-2005,Low,2005
14269,530,2,8208,4.99,28-07-2005,23:26:35,15-02-2006 22:21,Jul-2005,Low,2005
14270,530,1,8736,0.99,29-07-2005,18:31:15,15-02-2006 22:21,Jul-2005,Low,2005
14271,530,1,9914,4.99,31-07-2005,14:51:19,15-02-2006 22:21,Jul-2005,Low,2005
14272,530,2,10211,3.99,01-08-2005,01:01:16,15-02-2006 22:21,Aug-2005,Low,2005
14273,530,2,10504,4.99,01-08-2005,11:10:55,15-02-2006 22:21,Aug-2005,Low,2005
14274,530,1,11326,0.99,02-08-2005,16:34:29,15-02-2006 22:21,Aug-2005,Low,2005
14275,530,1,12220,4.99,18-08-2005,02:50:02,15-02-2006 22:21,Aug-2005,Low,2005
14276,530,1,12387,2.99,18-08-2005,08:46:24,15-02-2006 22:21,Aug-2005,Low,2005
14277,530,1,12649,4.99,18-08-2005,18:31:47,15-02-2006 22:21,Aug-2005,Low,2005
14278,530,1,13998,5.99,20-08-2005,19:52:38,15-02-2006 22:21,Aug-2005,High,2005
14279,530,2,14707,5.99,21-08-2005,21:06:29,15-02-2006 22:21,Aug-2005,High,2005
14280,530,2,15066,0.99,22-08-2005,10:49:06,15-02-2006 22:21,Aug-2005,Low,2005
14281,530,1,13561,2.99,14-02-2006,15:16:03,15-02-2006 22:21,Feb-2006,Low,2006
14282,531,1,233,4.99,26-05-2005,11:43:44,15-02-2006 22:21,May-2005,Low,2005
14283,531,1,681,2.99,28-05-2005,23:39:44,15-02-2006 22:21,May-2005,Low,2005
14284,531,2,2972,2.99,20-06-2005,07:57:54,15-02-2006 22:21,Jun-2005,Low,2005
14285,531,2,3921,5.99,06-07-2005,20:29:48,15-02-2006 22:21,Jul-2005,High,2005
14286,531,1,5587,5.99,10-07-2005,04:17:25,15-02-2006 22:21,Jul-2005,High,2005
14287,531,2,5850,0.99,10-07-2005,17:36:27,15-02-2006 22:21,Jul-2005,Low,2005
14288,531,2,5904,4.99,10-07-2005,20:39:44,15-02-2006 22:21,Jul-2005,Low,2005
14289,531,1,6756,4.99,12-07-2005,15:08:28,15-02-2006 22:21,Jul-2005,Low,2005
14290,531,1,6876,4.99,12-07-2005,20:32:50,15-02-2006 22:21,Jul-2005,Low,2005
14291,531,2,7204,2.99,27-07-2005,09:02:31,15-02-2006 22:21,Jul-2005,Low,2005
14292,531,1,7391,6.99,27-07-2005,16:00:00,15-02-2006 22:21,Jul-2005,High,2005
14293,531,2,7444,2.99,27-07-2005,17:49:16,15-02-2006 22:21,Jul-2005,Low,2005
14294,531,2,7753,6.99,28-07-2005,06:09:19,15-02-2006 22:21,Jul-2005,High,2005
14295,531,2,8359,5.99,29-07-2005,05:02:12,15-02-2006 22:21,Jul-2005,High,2005
14296,531,2,8860,4.99,29-07-2005,23:45:57,15-02-2006 22:21,Jul-2005,Low,2005
14297,531,2,8943,0.99,30-07-2005,03:06:48,15-02-2006 22:21,Jul-2005,Low,2005
14298,531,2,9107,4.99,30-07-2005,08:52:45,15-02-2006 22:21,Jul-2005,Low,2005
14299,531,2,10920,4.99,02-08-2005,02:14:10,15-02-2006 22:21,Aug-2005,Low,2005
14300,531,1,10941,5.99,02-08-2005,03:11:33,15-02-2006 22:21,Aug-2005,High,2005
14301,531,2,11026,4.99,02-08-2005,05:46:05,15-02-2006 22:21,Aug-2005,Low,2005
14302,531,1,11265,10.99,02-08-2005,14:05:42,15-02-2006 22:21,Aug-2005,High,2005
14303,531,1,11666,2.99,17-08-2005,05:45:10,15-02-2006 22:21,Aug-2005,Low,2005
14304,531,1,12923,2.99,19-08-2005,04:50:20,15-02-2006 22:21,Aug-2005,Low,2005
14305,531,2,13300,8.99,19-08-2005,18:46:56,15-02-2006 22:21,Aug-2005,High,2005
14306,531,2,15360,0.99,22-08-2005,21:36:51,15-02-2006 22:21,Aug-2005,Low,2005
14307,532,1,43,2.99,25-05-2005,05:39:25,15-02-2006 22:21,May-2005,Low,2005
14308,532,1,1694,4.99,16-06-2005,12:40:23,15-02-2006 22:21,Jun-2005,Low,2005
14309,532,2,2821,3.99,19-06-2005,20:26:52,15-02-2006 22:21,Jun-2005,Low,2005
14310,532,1,4336,2.99,07-07-2005,18:34:36,15-02-2006 22:21,Jul-2005,Low,2005
14311,532,2,4962,4.99,08-07-2005,23:36:13,15-02-2006 22:21,Jul-2005,Low,2005
14312,532,2,5190,2.99,09-07-2005,10:25:24,15-02-2006 22:21,Jul-2005,Low,2005
14313,532,1,5253,7.99,09-07-2005,13:41:17,15-02-2006 22:21,Jul-2005,High,2005
14314,532,2,5278,4.99,09-07-2005,14:44:23,15-02-2006 22:21,Jul-2005,Low,2005
14315,532,2,5805,8.99,10-07-2005,15:08:41,15-02-2006 22:21,Jul-2005,High,2005
14316,532,1,5887,2.99,10-07-2005,19:45:47,15-02-2006 22:21,Jul-2005,Low,2005
14317,532,2,6345,7.99,11-07-2005,20:05:18,15-02-2006 22:21,Jul-2005,High,2005
14318,532,2,6598,4.99,12-07-2005,07:38:25,15-02-2006 22:21,Jul-2005,Low,2005
14319,532,1,6730,3.99,12-07-2005,13:58:25,15-02-2006 22:21,Jul-2005,Low,2005
14320,532,1,7192,4.99,27-07-2005,08:36:55,15-02-2006 22:21,Jul-2005,Low,2005
14321,532,2,7572,2.99,27-07-2005,22:44:29,15-02-2006 22:21,Jul-2005,Low,2005
14322,532,1,8273,5.99,29-07-2005,01:33:16,15-02-2006 22:21,Jul-2005,High,2005
14323,532,1,9843,2.99,31-07-2005,12:25:28,15-02-2006 22:21,Jul-2005,Low,2005
14324,532,2,10286,6.99,01-08-2005,03:35:58,15-02-2006 22:21,Aug-2005,High,2005
14325,532,2,10712,5.99,01-08-2005,18:47:56,15-02-2006 22:21,Aug-2005,High,2005
14326,532,1,10945,5.99,02-08-2005,03:20:23,15-02-2006 22:21,Aug-2005,High,2005
14327,532,2,11251,2.99,02-08-2005,13:40:49,15-02-2006 22:21,Aug-2005,Low,2005
14328,532,2,11318,4.99,02-08-2005,16:09:11,15-02-2006 22:21,Aug-2005,Low,2005
14329,532,2,12061,3.99,17-08-2005,21:13:35,15-02-2006 22:21,Aug-2005,Low,2005
14330,532,2,12295,5.99,18-08-2005,05:15:46,15-02-2006 22:21,Aug-2005,High,2005
14331,532,2,13038,4.99,19-08-2005,08:55:16,15-02-2006 22:21,Aug-2005,Low,2005
14332,532,1,13192,8.99,19-08-2005,14:30:06,15-02-2006 22:21,Aug-2005,High,2005
14333,532,1,13254,4.99,19-08-2005,16:54:01,15-02-2006 22:21,Aug-2005,Low,2005
14334,532,1,13908,4.99,20-08-2005,16:21:40,15-02-2006 22:21,Aug-2005,Low,2005
14335,532,2,15180,0.99,22-08-2005,15:42:57,15-02-2006 22:21,Aug-2005,Low,2005
14336,532,2,15414,1.99,22-08-2005,23:43:54,15-02-2006 22:21,Aug-2005,Low,2005
14337,532,1,16014,5.99,23-08-2005,21:18:31,15-02-2006 22:21,Aug-2005,High,2005
14338,532,1,14616,0.99,14-02-2006,15:16:03,15-02-2006 22:21,Feb-2006,Low,2006
14339,533,1,173,0.99,26-05-2005,03:42:10,15-02-2006 22:21,May-2005,Low,2005
14340,533,2,190,1.99,26-05-2005,06:11:28,15-02-2006 22:21,May-2005,Low,2005
14341,533,1,615,5.99,28-05-2005,15:35:52,15-02-2006 22:21,May-2005,High,2005
14342,533,1,1421,5.99,15-06-2005,17:57:04,15-02-2006 22:21,Jun-2005,High,2005
14343,533,1,1652,0.99,16-06-2005,09:31:37,15-02-2006 22:21,Jun-2005,Low,2005
14344,533,1,1859,0.99,17-06-2005,01:13:38,15-02-2006 22:21,Jun-2005,Low,2005
14345,533,1,1954,2.99,17-06-2005,08:37:55,15-02-2006 22:21,Jun-2005,Low,2005
14346,533,2,2770,6.99,19-06-2005,17:54:22,15-02-2006 22:21,Jun-2005,High,2005
14347,533,1,2956,0.99,20-06-2005,06:47:23,15-02-2006 22:21,Jun-2005,Low,2005
14348,533,1,4112,8.99,07-07-2005,06:49:09,15-02-2006 22:21,Jul-2005,High,2005
14349,533,1,4788,4.99,08-07-2005,16:17:35,15-02-2006 22:21,Jul-2005,Low,2005
14350,533,2,6781,2.99,12-07-2005,16:21:47,15-02-2006 22:21,Jul-2005,Low,2005
14351,533,2,6834,0.99,12-07-2005,18:53:37,15-02-2006 22:21,Jul-2005,Low,2005
14352,533,2,6837,9.99,12-07-2005,18:59:45,15-02-2006 22:21,Jul-2005,High,2005
14353,533,2,7555,4.99,27-07-2005,22:17:05,15-02-2006 22:21,Jul-2005,Low,2005
14354,533,1,8093,8.99,28-07-2005,18:29:16,15-02-2006 22:21,Jul-2005,High,2005
14355,533,2,8104,2.99,28-07-2005,18:59:36,15-02-2006 22:21,Jul-2005,Low,2005
14356,533,2,8250,2.99,29-07-2005,00:49:15,15-02-2006 22:21,Jul-2005,Low,2005
14357,533,1,8471,2.99,29-07-2005,08:32:11,15-02-2006 22:21,Jul-2005,Low,2005
14358,533,1,8676,1.99,29-07-2005,15:59:06,15-02-2006 22:21,Jul-2005,Low,2005
14359,533,2,8786,1.99,29-07-2005,20:39:49,15-02-2006 22:21,Jul-2005,Low,2005
14360,533,2,10090,3.99,31-07-2005,20:22:01,15-02-2006 22:21,Jul-2005,Low,2005
14361,533,1,10380,2.99,01-08-2005,06:34:36,15-02-2006 22:21,Aug-2005,Low,2005
14362,533,1,10614,6.99,01-08-2005,14:57:00,15-02-2006 22:21,Aug-2005,High,2005
14363,533,2,11524,7.99,17-08-2005,00:10:55,15-02-2006 22:21,Aug-2005,High,2005
14364,533,1,11758,8.99,17-08-2005,09:33:02,15-02-2006 22:21,Aug-2005,High,2005
14365,533,1,11918,2.99,17-08-2005,16:08:42,15-02-2006 22:21,Aug-2005,Low,2005
14366,533,1,12602,0.99,18-08-2005,16:49:50,15-02-2006 22:21,Aug-2005,Low,2005
14367,533,1,12655,6.99,18-08-2005,18:57:44,15-02-2006 22:21,Aug-2005,High,2005
14368,533,1,14263,7.99,21-08-2005,06:08:15,15-02-2006 22:21,Aug-2005,High,2005
14369,533,1,14800,4.99,22-08-2005,00:46:18,15-02-2006 22:21,Aug-2005,Low,2005
14370,533,2,16006,0.99,23-08-2005,21:01:09,15-02-2006 22:21,Aug-2005,Low,2005
14371,533,2,14018,2.99,14-02-2006,15:16:03,15-02-2006 22:21,Feb-2006,Low,2006
14372,534,2,304,5.99,26-05-2005,21:21:28,15-02-2006 22:21,May-2005,High,2005
14373,534,2,940,0.99,30-05-2005,15:01:02,15-02-2006 22:21,May-2005,Low,2005
14374,534,1,1610,4.99,16-06-2005,06:36:33,15-02-2006 22:21,Jun-2005,Low,2005
14375,534,1,1673,2.99,16-06-2005,10:40:17,15-02-2006 22:21,Jun-2005,Low,2005
14376,534,1,2436,0.99,18-06-2005,18:13:32,15-02-2006 22:21,Jun-2005,Low,2005
14377,534,2,3213,1.99,21-06-2005,01:05:19,15-02-2006 22:21,Jun-2005,Low,2005
14378,534,1,3216,4.99,21-06-2005,01:19:37,15-02-2006 22:21,Jun-2005,Low,2005
14379,534,1,3735,2.99,06-07-2005,11:42:04,15-02-2006 22:21,Jul-2005,Low,2005
14380,534,2,4998,4.99,09-07-2005,01:07:21,15-02-2006 22:21,Jul-2005,Low,2005
14381,534,2,7113,2.99,27-07-2005,05:41:20,15-02-2006 22:21,Jul-2005,Low,2005
14382,534,1,7662,2.99,28-07-2005,02:16:08,15-02-2006 22:21,Jul-2005,Low,2005
14383,534,2,8633,0.99,29-07-2005,14:19:53,15-02-2006 22:21,Jul-2005,Low,2005
14384,534,1,9456,5.99,30-07-2005,22:22:16,15-02-2006 22:21,Jul-2005,High,2005
14385,534,2,9464,4.99,30-07-2005,22:31:31,15-02-2006 22:21,Jul-2005,Low,2005
14386,534,2,10465,5.99,01-08-2005,09:45:25,15-02-2006 22:21,Aug-2005,High,2005
14387,534,2,10725,6.99,01-08-2005,19:11:04,15-02-2006 22:21,Aug-2005,High,2005
14388,534,1,10796,0.99,01-08-2005,21:56:41,15-02-2006 22:21,Aug-2005,Low,2005
14389,534,2,11180,5.99,02-08-2005,10:54:30,15-02-2006 22:21,Aug-2005,High,2005
14390,534,2,12305,2.99,18-08-2005,05:46:29,15-02-2006 22:21,Aug-2005,Low,2005
14391,534,1,12691,5.99,18-08-2005,20:07:46,15-02-2006 22:21,Aug-2005,High,2005
14392,534,2,12798,4.99,19-08-2005,00:24:33,15-02-2006 22:21,Aug-2005,Low,2005
14393,534,2,13294,0.99,19-08-2005,18:36:35,15-02-2006 22:21,Aug-2005,Low,2005
14394,534,2,14816,1.99,22-08-2005,01:15:51,15-02-2006 22:21,Aug-2005,Low,2005
14395,534,1,14526,2.99,14-02-2006,15:16:03,15-02-2006 22:21,Feb-2006,Low,2006
14396,535,1,37,0.99,25-05-2005,04:44:31,15-02-2006 22:21,May-2005,Low,2005
14397,535,2,541,2.99,28-05-2005,06:41:58,15-02-2006 22:21,May-2005,Low,2005
14398,535,1,778,3.99,29-05-2005,14:09:53,15-02-2006 22:21,May-2005,Low,2005
14399,535,2,959,4.99,30-05-2005,18:07:00,15-02-2006 22:21,May-2005,Low,2005
14400,535,1,1712,4.99,16-06-2005,14:25:09,15-02-2006 22:21,Jun-2005,Low,2005
14401,535,1,3228,4.99,21-06-2005,02:20:24,15-02-2006 22:21,Jun-2005,Low,2005
14402,535,1,4331,4.99,07-07-2005,18:22:30,15-02-2006 22:21,Jul-2005,Low,2005
14403,535,1,4718,6.99,08-07-2005,12:32:08,15-02-2006 22:21,Jul-2005,High,2005
14404,535,1,4743,2.99,08-07-2005,13:42:36,15-02-2006 22:21,Jul-2005,Low,2005
14405,535,2,4914,6.99,08-07-2005,21:30:53,15-02-2006 22:21,Jul-2005,High,2005
14406,535,1,5588,0.99,10-07-2005,04:21:10,15-02-2006 22:21,Jul-2005,Low,2005
14407,535,2,5890,8.99,10-07-2005,20:00:25,15-02-2006 22:21,Jul-2005,High,2005
14408,535,1,6504,2.99,12-07-2005,03:19:14,15-02-2006 22:21,Jul-2005,Low,2005
14409,535,1,8395,2.99,29-07-2005,06:03:30,15-02-2006 22:21,Jul-2005,Low,2005
14410,535,1,8645,4.99,29-07-2005,14:47:45,15-02-2006 22:21,Jul-2005,Low,2005
14411,535,2,9440,0.99,30-07-2005,21:40:15,15-02-2006 22:21,Jul-2005,Low,2005
14412,535,1,9524,4.99,31-07-2005,01:01:06,15-02-2006 22:21,Jul-2005,Low,2005
14413,535,2,10322,5.99,01-08-2005,04:44:13,15-02-2006 22:21,Aug-2005,High,2005
14414,535,2,10353,3.99,01-08-2005,05:46:33,15-02-2006 22:21,Aug-2005,Low,2005
14415,535,2,11736,8.99,17-08-2005,08:40:55,15-02-2006 22:21,Aug-2005,High,2005
14416,535,1,11855,7.99,17-08-2005,13:43:07,15-02-2006 22:21,Aug-2005,High,2005
14417,535,2,12168,2.99,18-08-2005,01:03:52,15-02-2006 22:21,Aug-2005,Low,2005
14418,535,1,12233,0.99,18-08-2005,03:16:54,15-02-2006 22:21,Aug-2005,Low,2005
14419,535,2,12673,4.99,18-08-2005,19:21:56,15-02-2006 22:21,Aug-2005,Low,2005
14420,535,1,12732,0.99,18-08-2005,21:57:50,15-02-2006 22:21,Aug-2005,Low,2005
14421,535,2,12750,1.99,18-08-2005,22:32:39,15-02-2006 22:21,Aug-2005,Low,2005
14422,535,1,13631,4.99,20-08-2005,07:07:37,15-02-2006 22:21,Aug-2005,Low,2005
14423,535,1,13852,0.99,20-08-2005,14:45:23,15-02-2006 22:21,Aug-2005,Low,2005
14424,535,1,14522,4.99,21-08-2005,15:01:34,15-02-2006 22:21,Aug-2005,Low,2005
14425,535,2,15075,5.99,22-08-2005,11:04:52,15-02-2006 22:21,Aug-2005,High,2005
14426,535,1,15287,6.99,22-08-2005,19:19:37,15-02-2006 22:21,Aug-2005,High,2005
14427,535,1,16017,0.99,23-08-2005,21:27:11,15-02-2006 22:21,Aug-2005,Low,2005
14428,536,1,237,0.99,26-05-2005,12:15:13,15-02-2006 22:21,May-2005,Low,2005
14429,536,1,929,6.99,30-05-2005,12:32:39,15-02-2006 22:21,May-2005,High,2005
14430,536,1,1582,4.99,16-06-2005,04:31:57,15-02-2006 22:21,Jun-2005,Low,2005
14431,536,2,1962,2.99,17-06-2005,09:08:58,15-02-2006 22:21,Jun-2005,Low,2005
14432,536,2,2403,2.99,18-06-2005,16:33:22,15-02-2006 22:21,Jun-2005,Low,2005
14433,536,1,3483,4.99,05-07-2005,23:13:51,15-02-2006 22:21,Jul-2005,Low,2005
14434,536,1,3514,0.99,06-07-2005,00:46:54,15-02-2006 22:21,Jul-2005,Low,2005
14435,536,1,4448,2.99,07-07-2005,23:17:12,15-02-2006 22:21,Jul-2005,Low,2005
14436,536,2,5196,0.99,09-07-2005,10:43:34,15-02-2006 22:21,Jul-2005,Low,2005
14437,536,1,6400,5.99,11-07-2005,22:43:44,15-02-2006 22:21,Jul-2005,High,2005
14438,536,1,7065,4.99,27-07-2005,03:53:43,15-02-2006 22:21,Jul-2005,Low,2005
14439,536,2,8535,4.99,29-07-2005,10:32:33,15-02-2006 22:21,Jul-2005,Low,2005
14440,536,1,8679,4.99,29-07-2005,16:07:47,15-02-2006 22:21,Jul-2005,Low,2005
14441,536,1,8958,2.99,30-07-2005,03:34:26,15-02-2006 22:21,Jul-2005,Low,2005
14442,536,1,9411,8.99,30-07-2005,20:38:22,15-02-2006 22:21,Jul-2005,High,2005
14443,536,1,9727,4.99,31-07-2005,08:39:13,15-02-2006 22:21,Jul-2005,Low,2005
14444,536,2,10019,3.99,31-07-2005,18:20:56,15-02-2006 22:21,Jul-2005,Low,2005
14445,536,1,11473,6.99,02-08-2005,21:52:03,15-02-2006 22:21,Aug-2005,High,2005
14446,536,1,11826,2.99,17-08-2005,12:43:46,15-02-2006 22:21,Aug-2005,Low,2005
14447,536,2,11977,4.99,17-08-2005,18:01:15,15-02-2006 22:21,Aug-2005,Low,2005
14448,536,2,12052,8.99,17-08-2005,20:57:02,15-02-2006 22:21,Aug-2005,High,2005
14449,536,2,13505,4.99,20-08-2005,02:05:57,15-02-2006 22:21,Aug-2005,Low,2005
14450,536,1,15130,7.99,22-08-2005,13:04:32,15-02-2006 22:21,Aug-2005,High,2005
14451,536,1,15978,8.99,23-08-2005,20:08:18,15-02-2006 22:21,Aug-2005,High,2005
14452,536,1,15979,0.99,23-08-2005,20:08:26,15-02-2006 22:21,Aug-2005,Low,2005
14453,537,2,603,4.99,28-05-2005,14:27:51,15-02-2006 22:21,May-2005,Low,2005
14454,537,1,1445,2.99,15-06-2005,19:10:07,15-02-2006 22:21,Jun-2005,Low,2005
14455,537,2,2184,2.99,18-06-2005,01:10:36,15-02-2006 22:21,Jun-2005,Low,2005
14456,537,1,2586,8.99,19-06-2005,05:05:11,15-02-2006 22:21,Jun-2005,High,2005
14457,537,2,3134,8.99,20-06-2005,19:29:09,15-02-2006 22:21,Jun-2005,High,2005
14458,537,1,3555,0.99,06-07-2005,02:45:35,15-02-2006 22:21,Jul-2005,Low,2005
14459,537,2,3853,0.99,06-07-2005,16:59:20,15-02-2006 22:21,Jul-2005,Low,2005
14460,537,1,5630,2.99,10-07-2005,06:08:14,15-02-2006 22:21,Jul-2005,Low,2005
14461,537,2,5877,5.99,10-07-2005,19:08:51,15-02-2006 22:21,Jul-2005,High,2005
14462,537,2,6310,2.99,11-07-2005,18:14:05,15-02-2006 22:21,Jul-2005,Low,2005
14463,537,1,6409,4.99,11-07-2005,23:05:49,15-02-2006 22:21,Jul-2005,Low,2005
14464,537,1,6746,0.99,12-07-2005,14:33:01,15-02-2006 22:21,Jul-2005,Low,2005
14465,537,1,7179,2.99,27-07-2005,08:10:29,15-02-2006 22:21,Jul-2005,Low,2005
14466,537,2,7810,4.99,28-07-2005,08:00:38,15-02-2006 22:21,Jul-2005,Low,2005
14467,537,2,8126,4.99,28-07-2005,19:32:41,15-02-2006 22:21,Jul-2005,Low,2005
14468,537,2,8256,4.99,29-07-2005,01:02:42,15-02-2006 22:21,Jul-2005,Low,2005
14469,537,1,9967,2.99,31-07-2005,16:31:17,15-02-2006 22:21,Jul-2005,Low,2005
14470,537,2,12984,4.99,19-08-2005,07:06:51,15-02-2006 22:21,Aug-2005,Low,2005
14471,537,2,13885,4.99,20-08-2005,15:32:09,15-02-2006 22:21,Aug-2005,Low,2005
